id,name,business_type,type,address,location,pname,cityname,adname,tel,business_area,rating,cost,longitude,latitude
B0LBTD06D6,蜜雪冰城(万象城二店),奶茶店,餐饮服务;冷饮店;冷饮店,琴江路5号华润中心C1区16号楼29幸福汇商铺(含二层商铺内部用房),"114.927217,25.816573",江西省,赣州市,章贡区,18179731062;18579666976,[],4.3,5.00,114.927217,25.816573
B0LAXU1GCO,CHAGEE霸王茶姬(江西赣州招商花园城店),奶茶店,餐饮服务;冷饮店;冷饮店,长征大道1号招商花园城1号门L156-2商铺,"114.935325,25.836075",江西省,赣州市,章贡区,4008788359,瑞金路,4.2,[],114.935325,25.836075
B0KG5H9AE5,蜜雪冰城(金钻店),奶茶店,餐饮服务;冷饮店;冷饮店,东外街道八一四大道东门花苑1-81-9号,"114.956761,25.848272",江西省,赣州市,章贡区,19870812103,八一四大道,4.3,9.00,114.956761,25.848272
B0I2J71FH5,古茗(赣州万达金街店),奶茶店,餐饮服务;休闲餐饮场所;休闲餐饮场所,金岭路嘉福万达金街1224铺,"114.900838,25.840872",江西省,赣州市,章贡区,18878449557;19917179118,[],4.3,16.00,114.900838,25.840872
B0KDDA5U7Y,蜜雪冰城(水西店),奶茶店,餐饮服务;冷饮店;冷饮店,水西镇湖景路水西美食街一期2号店铺蜜雪冰城,"114.923251,25.892098",江西省,赣州市,章贡区,18046690621,[],4.3,10.00,114.923251,25.892098
B0K1KHLVLG,古茗(赣州黄金时代店),奶茶店,餐饮服务;冷饮店;冷饮店,赞贤路13号华城文远阁A栋2号店,"114.928473,25.832255",江西省,赣州市,章贡区,19979431997,[],4.3,12.00,114.928473,25.832255
B0I1F7QMH6,蜜雪冰城(阳光瑞香新城店),奶茶店,餐饮服务;冷饮店;冷饮店,赣江源大道南侧阳光瑞香新城2栋c组团9-3号店铺,"114.941917,25.817331",江西省,赣州市,章贡区,18870880871,[],4.5,13.00,114.941917,25.817331
B0JGCAJ6T0,库迪咖啡(赣州豪德银座店),奶茶店,餐饮服务;咖啡厅;咖啡厅,章江南大道18号,"114.943674,25.834048",江西省,赣州市,章贡区,19970978092,瑞金路,4.3,10.00,114.943674,25.834048
B0FFGWQIDT,蜜雪冰城(师专店),奶茶店,餐饮服务;冷饮店;冷饮店,赣南大道赣州师范高等专科学校16栋宿舍楼下蜜雪冰城,"114.898438,25.796053",江西省,赣州市,章贡区,15226028799,[],4.4,10.00,114.898438,25.796053
B0KRFCQ0A0,奈雪的茶(赣州经开万达广场店),奶茶店,餐饮服务;冷饮店;冷饮店,章贡区经济技术开发区金岭大道18号万达广场1F层1205-1206号商铺,"114.901545,25.841859",江西省,赣州市,章贡区,15970058388,[],4.6,21.00,114.901545,25.841859
B0FFGWQIDT,蜜雪冰城(师专店),奶茶店,餐饮服务;冷饮店;冷饮店,赣南大道赣州师范高等专科学校16栋宿舍楼下蜜雪冰城,"114.898438,25.796053",江西省,赣州市,章贡区,15226028799,[],4.4,10.00,114.898438,25.796053
B0KRFCQ0A0,奈雪的茶(赣州经开万达广场店),奶茶店,餐饮服务;冷饮店;冷饮店,章贡区经济技术开发区金岭大道18号万达广场1F层1205-1206号商铺,"114.901545,25.841859",江西省,赣州市,章贡区,15970058388,[],4.6,21.00,114.901545,25.841859
B0LR2954H8,蜜雪冰城(娱乐城店),奶茶店,餐饮服务;冷饮店;冷饮店,水南镇瑞金路25号南桥新村东二区,"114.949268,25.825500",江西省,赣州市,章贡区,17621429202,瑞金路,4.3,9.00,114.949268,25.8255
B0I26MBZW4,蜜雪冰城(舒米百货店),奶茶店,餐饮服务;冷饮店;冷饮店,金岭大道与东江源大道交叉口东80米,"114.902999,25.840449",江西省,赣州市,章贡区,15226028799,[],4.4,8.00,114.902999,25.840449
B0K67SBM47,蜜雪冰城(建国路店),奶茶店,餐饮服务;冷饮店;冷饮店,西津路1-3号,"114.939665,25.864217",江西省,赣州市,章贡区,[],[],4.4,7.00,114.939665,25.864217
B0LB2RLILL,古茗(章贡和谐家园店),奶茶店,餐饮服务;冷饮店;冷饮店,新路村323国道西侧和谐家园小区7-1-10商铺,"114.910092,25.777710",江西省,赣州市,章贡区,19979431997,[],4.5,13.00,114.910092,25.77771
B0JBMC0SAQ,蜜雪冰城(万达广场店),奶茶店,餐饮服务;冷饮店;冷饮店,嘉福万达金街1F1145店铺,"114.899700,25.840273",江西省,赣州市,章贡区,19179099220,[],3.9,9.00,114.8997,25.840273
B0LGMXB18K,蜜雪冰城(蟠龙店),奶茶店,餐饮服务;冷饮店;冷饮店,蟠龙镇河坝陈屋安居小区4栋6号店铺,"114.864417,25.827671",江西省,赣州市,章贡区,19070777132,[],4.3,9.00,114.864417,25.827671
B0JDYAZ1FV,蜜雪冰城(厚德路店),奶茶店,餐饮服务;冷饮店;冷饮店,厚德路56号,"114.948083,25.854315",江西省,赣州市,章贡区,18879738626,红旗大道,4.3,5.00,114.948083,25.854315
B0FFIP04DV,古茗(章贡赣南大学城店),奶茶店,餐饮服务;冷饮店;冷饮店,赣南大学城文化广场125号,"114.892485,25.798071",江西省,赣州市,章贡区,15679751173;17779783131,[],4.2,16.00,114.892485,25.798071
B0IKD7CNMM,库迪咖啡(赣州阳明国际中心店),奶茶店,餐饮服务;咖啡厅;咖啡厅,赣州大道18号阳明国际中心1号楼大堂右侧,"114.921189,25.810057",江西省,赣州市,章贡区,18000777509,[],4.3,10.00,114.921189,25.810057
B0LDA5F68U,Sunlth森林子·健康果蔬茶(第5大道店),奶茶店,购物服务;专卖店;专营店,琴江路第5大道二期一层2-1号商铺,"114.926279,25.818460",江西省,赣州市,章贡区,[],[],4.5,19.00,114.926279,25.81846
B0LAA7DD4K,蜜雪冰城(华荣小区店),奶茶店,餐饮服务;餐饮相关场所;餐饮相关,九曲河路华荣小区农贸市场一楼5号店面,"114.922367,25.804615",江西省,赣州市,章贡区,[],[],4.3,10.00,114.922367,25.804615
B0LGFCS4Z5,蜜雪冰城(金坪花园店),奶茶店,餐饮服务;冷饮店;冷饮店,黄屋坪路39号永康锦园6号商铺,"114.946710,25.841500",江西省,赣州市,章贡区,13360003360,文明大道,4.4,10.00,114.94671,25.8415
B0H101Y4SW,古茗(赣州华坚商业街店),奶茶店,餐饮服务;冷饮店;冷饮店,贵竹城西门北70米,"114.896465,25.844627",江西省,赣州市,章贡区,13862496827;17779785887,华坚路,4.3,[],114.896465,25.844627
B0K377THP2,沪上阿姨·精选茶饮(赣州大学城店),奶茶店,餐饮服务;冷饮店;冷饮店,赣州蓉江新区高校园区赣南大学城文化广场2号楼1层141号商铺,"114.892485,25.798071",江西省,赣州市,章贡区,19179466596,[],3.9,12.00,114.892485,25.798071
B0K3HL8L7X,蜜雪冰城(八一四大道万达广场店),奶茶店,餐饮服务;冷饮店;冷饮店,八一四大道39号巨亿赣南电商城一期8号楼一层4号商业,"114.957542,25.832787",江西省,赣州市,章贡区,19170426630,八一四大道,4.5,9.00,114.957542,25.832787
B0L6X5XW8L,蜜雪冰城(第五大道店),奶茶店,餐饮服务;冷饮店;冷饮店,琴江路6号第五大道二期3号楼1-73商铺,"114.926179,25.817991",江西省,赣州市,章贡区,[],[],4.2,9.00,114.926179,25.817991
B0IDY5UR24,蜜雪冰城(关刀坪路店),奶茶店,餐饮服务;冷饮店;冷饮店,张家围路38号富安商住楼蜜雪冰城(张家围店),"114.951090,25.841068",江西省,赣州市,章贡区,15226028799,[],4.4,4.00,114.95109,25.841068
B0I32RPAJ3,蜜雪冰城(赣州经开区上犹路店),奶茶店,餐饮服务;冷饮店;冷饮店,赣州经济技术开发区上犹路黄金康居小区5栋1号店面,"114.910833,25.829298",江西省,赣州市,章贡区,15970122885,[],4.5,7.00,114.910833,25.829298
B0IDY5UR24,蜜雪冰城(关刀坪路店),奶茶店,餐饮服务;冷饮店;冷饮店,张家围路38号富安商住楼蜜雪冰城(张家围店),"114.951090,25.841068",江西省,赣州市,章贡区,15226028799,[],4.4,4.00,114.95109,25.841068
B0I32RPAJ3,蜜雪冰城(赣州经开区上犹路店),奶茶店,餐饮服务;冷饮店;冷饮店,赣州经济技术开发区上犹路黄金康居小区5栋1号店面,"114.910833,25.829298",江西省,赣州市,章贡区,15970122885,[],4.5,7.00,114.910833,25.829298
B0JADSDTSW,古茗(章贡水南娱乐城店),奶茶店,餐饮服务;冷饮店;冷饮店,水南镇南桥新村东二区51-1号楼A1号店面,"114.949453,25.825242",江西省,赣州市,章贡区,19917197818,瑞金路,4.2,16.00,114.949453,25.825242
B0JALU8NGR,库迪咖啡(章贡区中联商城店),奶茶店,餐饮服务;咖啡厅;咖啡厅,中联商城F栋5号底商(中心转盘处南侧),"114.941712,25.852181",江西省,赣州市,章贡区,17879928245,红旗大道,4.2,10.00,114.941712,25.852181
B0KURDY3KE,雾鲜(万达广场店),奶茶店,餐饮服务;餐饮相关场所;餐饮相关,金岭东大道嘉福万达广场1F1147,"114.901727,25.842164",江西省,赣州市,章贡区,19070726032,[],4.4,17.00,114.901727,25.842164
B0JRVUNIMF,库迪咖啡(赣州财智广场店),奶茶店,餐饮服务;咖啡厅;咖啡厅,兴国路18号财智广场B座1层外侧,"114.937477,25.829594",江西省,赣州市,章贡区,13317073724,[],4.3,10.00,114.937477,25.829594
B0KDCZOHHL,蜜雪冰城(京九路店),奶茶店,餐饮服务;冷饮店;冷饮店,中国五龙新村南区12栋1单元2号店铺,"114.961343,25.827179",江西省,赣州市,章贡区,18075112918;18975873388,沙河,4.6,12.00,114.961343,25.827179
B0IRTHDL2A,蜜雪冰城(家和园店),奶茶店,餐饮服务;冷饮店;冷饮店,家和园东北门西90米,"114.951367,25.816090",江西省,赣州市,章贡区,13979725480;19079805993,[],4.3,10.00,114.951367,25.81609
B0J12A4JKU,雾鲜(赣州大学城店),奶茶店,餐饮服务;餐饮相关场所;餐饮相关,蓉江新区高校园区赣南大学城文化广场7号楼一层105号商铺,"114.893307,25.798349",江西省,赣州市,章贡区,14779957831,[],4.1,15.00,114.893307,25.798349
B0LB29Q8RC,古茗(章贡人和园店),奶茶店,餐饮服务;冷饮店;冷饮店,寻乌路人和园3一4店铺,"114.951031,25.816449",江西省,赣州市,章贡区,13576669867,[],4.5,12.00,114.951031,25.816449
B0HD1A3W69,蜜雪冰城(杨坑店),奶茶店,餐饮服务;冷饮店;冷饮店,章贡区开发区杨坑安置小区23号店面,"114.860830,25.842635",江西省,赣州市,章贡区,13979177928;19147053091,[],4.4,10.00,114.86083,25.842635
B0G3AACZR9,古茗(章贡旺达广场店),奶茶店,餐饮服务;冷饮店;冷饮店,张家围路富安商住房7-8号,"114.951212,25.841054",江西省,赣州市,章贡区,18797875787,[],4.3,16.00,114.951212,25.841054
B0LRXZYKOY,洪都大拇指(君尚天虹店),奶茶店,餐饮服务;糕饼店;糕饼店|餐饮服务;冷饮店;冷饮店,新赣州大道3号赣州君尚购物中心B1层B1144铺,"114.932725,25.816750",江西省,赣州市,章贡区,13217976849,[],4.5,[],114.932725,25.81675
B0LGD7I274,蜜雪冰城(金星中心村店),奶茶店,餐饮服务;冷饮店;冷饮店,金蝉路与金叶路交叉口西20米,"114.899075,25.833025",江西省,赣州市,章贡区,[],[],4.4,10.00,114.899075,25.833025
B0LRMRZEHV,库迪咖啡(赣州西城广场店),奶茶店,餐饮服务;咖啡厅;咖啡厅,迎宾大道西城广场A3铺,"114.861210,25.844440",江西省,赣州市,章贡区,15216117687,[],4.3,13.00,114.86121,25.84444
B0I3X76BYV,蜜雪冰城(杨梅新村店),奶茶店,餐饮服务;冷饮店;冷饮店,杨梅新村A25栋3号店面,"114.898632,25.858277",江西省,赣州市,章贡区,19379588062,[],4.4,4.00,114.898632,25.858277
B0KA2HAP18,蜜雪冰城(阳光·和谐家园店),奶茶店,餐饮服务;冷饮店;冷饮店,蓉江新区阳光和谐家园蜜雪冰城,"114.910266,25.776919",江西省,赣州市,章贡区,18770779953,[],4.0,9.00,114.910266,25.776919
B0KGRB77K9,蜜雪冰城(和信广场店),奶茶店,餐饮服务;冷饮店;冷饮店,森铁小区2栋3-4号铺,"114.907268,25.851439",江西省,赣州市,章贡区,15570087779,金东路,4.3,11.00,114.907268,25.851439
B0J27LYX59,1点点(赣州万达金街店),奶茶店,餐饮服务;餐饮相关场所;餐饮相关,章贡区经济开发区金岭大道18号赣州嘉福万达金街1134号,"114.900709,25.841879",江西省,赣州市,章贡区,0797-8081278,[],4.4,17.00,114.900709,25.841879
B0LAJCRVJ5,益禾堂(赣州翠谷康居店),奶茶店,餐饮服务;冷饮店;冷饮店,赣通大道888号翠谷康居社区奇迹时尚造型店,"114.901790,25.866945",江西省,赣州市,章贡区,19179758120,[],4.4,14.00,114.90179,25.866945
B0FFKB6SGY,麦当劳(赣州麦当劳宝能环球汇餐厅),小吃店,餐饮服务;快餐厅;麦当劳,章江新区赣江源大道与瑞金路交汇处宝能环球汇c101A-c101B商铺,"114.946737,25.820246",江西省,赣州市,章贡区,0797-8160039,[],4.8,25.00,114.946737,25.820246
B0JRHRI7O9,悦得闲广式点心茶楼(赣州万象城店),小吃店,餐饮服务;快餐厅;茶餐厅,万象城5楼535号商铺,"114.926404,25.814960",江西省,赣州市,章贡区,0797-5165557,[],4.7,72.00,114.926404,25.81496
B031D007NJ,于振华美食(章江北大道店),小吃店,餐饮服务;中餐厅;中餐厅,章江北大道88号(粮食局店面),"114.929321,25.843518",江西省,赣州市,章贡区,15879713740;18870730977,文明大道,4.4,12.00,114.929321,25.843518
B0FFLGBHR9,必胜客(赣州万象城店),小吃店,餐饮服务;快餐厅;快餐厅,新赣州大道8号华润中心B1区万象城B1层B59号商铺,"114.925749,25.815389",江西省,赣州市,章贡区,4009701890,[],4.5,50.00,114.925749,25.815389
B0FFGJ7HYZ,燕子婆早餐店(黄屋坪店),小吃店,餐饮服务;中餐厅;中餐厅,黄屋坪路25号,"114.946472,25.843523",江西省,赣州市,章贡区,13766357976;15970796337,章江北,4.1,11.00,114.946472,25.843523
B0KGFX8SRQ,周记蹄花(五指峰路店),小吃店,餐饮服务;中餐厅;中餐厅,五指峰路21号中海东郡A区B18号店铺,"114.922734,25.825884",江西省,赣州市,章贡区,18296996710,[],4.7,31.00,114.922734,25.825884
B0JAFLMM6I,西少侠·手工劲面·肉夹馍(赣州万达店),小吃店,餐饮服务;中餐厅;中餐厅,赣州经济技术开发区金岭大道18号万达广场4层4010,"114.901110,25.841283",江西省,赣州市,章贡区,13207076852,[],4.6,23.00,114.90111,25.841283
B0IBRR20ZQ,麦当劳(万盛购物中心店),小吃店,餐饮服务;快餐厅;快餐厅,万盛购物中心,"114.939603,25.826870",江西省,赣州市,章贡区,4009200205,[],4.7,28.00,114.939603,25.82687
B0FFHBIAZB,曾记萝卜饺艾米果(人民巷店),小吃店,餐饮服务;中餐厅;特色/地方风味餐厅,人民巷35号曾记萝卜饺艾米果,"114.938532,25.852923",江西省,赣州市,章贡区,15216109408,红旗大道,4.5,13.00,114.938532,25.852923
B0KDUP0AJJ,味千拉面(赣州万象城店),小吃店,餐饮服务;外国餐厅;日本料理,章江街道万象城负一楼必胜客,"114.925684,25.815266",江西省,赣州市,章贡区,15879793134,[],4.2,50.00,114.925684,25.815266
B0FFGB4BBM,老传统(春江花月C区店),小吃店,餐饮服务;中餐厅;中餐厅,章江北大道142号,"114.927561,25.859339",江西省,赣州市,章贡区,0797-8289991;13979768800;18979734444,章江北,4.4,13.00,114.927561,25.859339
B0FFJXXUN6,必胜客(红旗大道店),小吃店,餐饮服务;快餐厅;必胜客,红旗大道33号步步高·新天地 赣州店F1层,"114.941181,25.848995",江西省,赣州市,章贡区,4009701890,营角上,4.7,60.00,114.941181,25.848995
B0JRSHH9O9,麦食福手工意面(赣州万象城店),小吃店,餐饮服务;餐饮相关场所;餐饮相关,华润万象城金街102号商铺,"114.927094,25.815438",江西省,赣州市,章贡区,15970090011;19079928852,[],4.3,36.00,114.927094,25.815438
B0FFKCZKRO,陈女子美食城(绝味虾霸海亮天城店),小吃店,餐饮服务;中餐厅;中餐厅,赣康路海亮天城54栋,"114.927490,25.803149",江西省,赣州市,章贡区,0797-5162777;15079786526,[],4.4,69.00,114.92749,25.803149
B0FFIJQ1BE,钓鱼台小吃街,小吃店,购物服务;特色商业街;特色商业街,大公路103号,"114.941360,25.856394",江西省,赣州市,章贡区,[],文清路,4.1,18.00,114.94136,25.856394
B0I3TN4NY2,麦当劳(万达广场店),小吃店,餐饮服务;快餐厅;快餐厅,经开区东江源大道与金岭东大道交汇处嘉福万达金街,"114.899611,25.840768",江西省,赣州市,章贡区,0797-8198478;4009200205,[],4.6,30.00,114.899611,25.840768
B0FFF4VBMY,杜可以潮粥城(兴国路店),小吃店,餐饮服务;餐饮相关场所;餐饮相关,章江街道兴国路1号11栋101-3室,"114.946475,25.829498",江西省,赣州市,章贡区,0797-2167777;0797-8282777;18507078199,瑞金路,4.4,56.00,114.946475,25.829498
B0FFHA7A7H,东郊路早餐店,小吃店,餐饮服务;中餐厅;中餐厅,东郊路12-3号,"114.957781,25.854691",江西省,赣州市,章贡区,18214933648,红旗大道,4.4,14.00,114.957781,25.854691
B0G146BWZ4,一碗嗦粉,小吃店,餐饮服务;快餐厅;快餐厅,健康路71-1号(儿童公园对面),"114.945000,25.850687",江西省,赣州市,章贡区,18770719877,红旗大道,4.4,21.00,114.945,25.850687
B0JBNRZHOY,塔斯汀中国汉堡(赣州市沙河店),小吃店,餐饮服务;快餐厅;快餐厅,沙河镇站东大道34号门面,"114.970262,25.824362",江西省,赣州市,章贡区,19147050237,沙河,4.6,18.00,114.970262,25.824362
B031D0QTRG,味千拉面(赣州招商花园城店),小吃店,餐饮服务;餐饮相关场所;餐饮相关,长征大道1号赣州九方购物中心4楼,"114.936334,25.835752",江西省,赣州市,章贡区,17850080905,瑞金路,4.1,39.00,114.936334,25.835752
B031D0R1K0,张记传统烧饼店,小吃店,餐饮服务;中餐厅;中餐厅,南京路7号,"114.941715,25.859948",江西省,赣州市,章贡区,13766369648,南京路,4.3,3.00,114.941715,25.859948
B0G3DU0YX9,螺言蛳语,小吃店,餐饮服务;餐饮相关场所;餐饮相关,红环路7-9号,"114.933845,25.851878",江西省,赣州市,章贡区,[],环城路,4.5,13.00,114.933845,25.851878
B0HKVZ9ATQ,麦当劳(赣州第五大道餐厅),小吃店,餐饮服务;快餐厅;麦当劳,琴江路与五指峰路交叉口处,"114.926549,25.818774",江西省,赣州市,章贡区,4009200205,[],4.6,[],114.926549,25.818774
B0JRHRN5RM,欧记南昌水煮,小吃店,餐饮服务;中餐厅;中餐厅,达芬奇城市中心6-16号商铺,"114.923431,25.817978",江西省,赣州市,章贡区,18879731030,[],4.4,35.00,114.923431,25.817978
B0KKOLYRHV,好多多南昌水煮油炸(张家围店),小吃店,餐饮服务;餐饮相关场所;餐饮相关,赖家围路8-10号店面,"114.949121,25.839263",江西省,赣州市,章贡区,13979777770,章江北,4.4,23.00,114.949121,25.839263
B0FFMFS30R,周真真南昌粉面(达芬奇店),小吃店,餐饮服务;中餐厅;中餐厅,长冈路9-25号,"114.930260,25.824829",江西省,赣州市,章贡区,18179778158;18270972007,[],4.6,24.00,114.93026,25.824829
B0JA6ABJ0E,塔斯汀中国汉堡(金钻广场店),小吃店,餐饮服务;快餐厅;快餐厅,八一四大道8号金钻广场9栋楼一层A107A108A109商铺,"114.956631,25.847474",江西省,赣州市,章贡区,15387976991,文明大道,4.7,16.00,114.956631,25.847474
